positive	AMBIENCE#GENERAL	seating	18:25	short and sweet – seating is great:it's romantic,cozy and private.
positive	SERVICE#GENERAL	service	27:34	Go to Volare for 1st class service and terrific food.
positive	FOOD#QUALITY	Prime Rib	17:26	My boyfriend had Prime Rib it was good .
negative	SERVICE#GENERAL	cart attendant	12:26	Ive asked a cart attendant for a lotus leaf wrapped rice and she replied back rice and just walked away.
positive	FOOD#QUALITY	lobster sandwich	11:27	We had the lobster sandwich and it was FANTASTIC.
positive	FOOD#QUALITY	bagels	39:45	Be sure not to get anything other than bagels!..
positive	FOOD#STYLE_OPTIONS	sushi	4:9	The sushi seemed pretty fresh and was adequately proportioned.
negative	AMBIENCE#GENERAL	scheme of mirrors	97:114	The atmosphere was pretty nice but had a bit lacking, which it tries to make up for with a crazy scheme of mirrors.
positive	AMBIENCE#GENERAL	ambience	24:32	The service is good and ambience is good for a date or group outing.
positive	SERVICE#GENERAL	service	19:26	Quick and friendly service.
positive	DRINKS#QUALITY	Vanilla Shanty	106:120	You can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (I recommend the Vanilla Shanty, mmmm!) in a great homey setting with great music.
positive	DRINKS#PRICES	wine	108:112	I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices.
positive	FOOD#QUALITY	beef	24:28	stick with the chicken, beef, and lamb dishes.
positive	AMBIENCE#GENERAL	spot	17:21	An unpretentious spot in Park Slope, the sushi is consistently good, the service is pleasant, effective and unassuming.
negative	SERVICE#GENERAL	Service	0:7	Service not the friendliest to our "large party"! 
positive	FOOD#STYLE_OPTIONS	food	27:31	$6 and there is much tasty food, all of it fresh and continually refilled.
positive	RESTAURANT#GENERAL	Suan	18:22	I will go back to Suan soon!
positive	FOOD#QUALITY	food	22:26	A cool bar with great food, and tons of excellent beer.
positive	SERVICE#GENERAL	service	73:80	An unpretentious spot in Park Slope, the sushi is consistently good, the service is pleasant, effective and unassuming.
negative	FOOD#QUALITY	salmon	38:44	Small servings for main entree, i had salmon (wasnt impressed) girlfriend had chicken, it was good.
positive	SERVICE#GENERAL	waitress	4:12	The waitress was very patient with us and the food is phenomenal!
negative	RESTAURANT#GENERAL	place	67:72	Oh, and I never write reviews--I just was so moved by how bad this place was, I felt it was my duty to spread the word.
negative	FOOD#PRICES	fish	21:25	Price and quality of fish alone will keep us from making a return visit.
positive	FOOD#PRICES	meal	33:37	I paid just about $60 for a good meal, though :)
negative	FOOD#QUALITY	food	17:21	I got hair in my food 2 times of then !
negative	DRINKS#STYLE_OPTIONS	selection of bottled beer	14:39	Not much of a selection of bottled beer either, we went with Brahma. 
positive	FOOD#QUALITY	food	61:65	for 7 years they have put out the most tasty, most delicious food and kept it that way...
negative	SERVICE#GENERAL	service	27:34	The ambience was nice, but service wasn't so great.
positive	AMBIENCE#GENERAL	place	34:39	I highly recommend this beautiful place.
positive	SERVICE#GENERAL	staff	6:11	Great staff.
neutral	LOCATION#GENERAL	view	18:22	Restaurant with a view
negative	FOOD#QUALITY	Japanese cuisine	82:98	It is obvious that no one in the restaurant has any idea about or experience with Japanese cuisine.
positive	SERVICE#GENERAL	runner	41:47	This is the first place I've been that a runner remembers my order... hope he likes his job because I have half a mind to steal him for my restaurant.
negative	FOOD#PRICES	dessert	5:12	Tiny dessert was $8.00...just plain overpriced for what it is.
positive	FOOD#STYLE_OPTIONS	veal	96:100	The restaurant has a Family feel, not least with regard to the portions which are enormous; the veal alone could have single-handedly solved third world famine.
positive	FOOD#QUALITY	mashed yukon potatoes	24:45	The farro salad and the mashed yukon potatoes were also extremely tasty.
positive	SERVICE#GENERAL	Service	0:7	Service was good and food is wonderful.
positive	SERVICE#GENERAL	Paul	0:4	Paul, the maitre d', was totally professional and always on top of things.
positive	FOOD#QUALITY	food	4:8	The food was good, the place was clean and affordable.
positive	AMBIENCE#GENERAL	decor	36:41	Baluchi's has solid food and a nice decor at reasonable prices.
negative	FOOD#QUALITY	food	115:119	I have worked in restaurants and cook a lot, and there is no way a maggot should be able to get into well prepared food.
negative	SERVICE#GENERAL	management	173:183	With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care.
negative	DRINKS#PRICES	wine list	93:102	The tables are crammed way too close, the menu is typical of any Italian restaurant, and the wine list is simply overpriced.
positive	AMBIENCE#GENERAL	music	5:10	good music, great food, speedy service affordable prices.
positive	AMBIENCE#GENERAL	setting	63:70	Great food, good size menu, great service and an unpretensious setting.
positive	FOOD#STYLE_OPTIONS	tramezzinis	45:56	The large selection of bruschettas, paninis, tramezzinis keep the palate from stagnating.
positive	FOOD#QUALITY	Pizza	95:100	I will be out with friends and all of a sudden I am hungry and I only crave one thing... their Pizza.
positive	FOOD#QUALITY	food	54:58	The service is excellent, the decor is great, and the food is delicious and comes in large portions.
negative	DRINKS#QUALITY	margaritas	28:38	Don't get me started on the margaritas, either.
positive	RESTAURANT#GENERAL	place	20:25	This is a wonderful place on all stand points especially value ofr money.
negative	FOOD#QUALITY	all-u-can-eat sushi	4:23	the all-u-can-eat sushi is definitely in very poor quality.
negative	SERVICE#GENERAL	counter service	4:19	The counter service is bad.
negative	FOOD#QUALITY	desserts	104:112	The food was average to above-average; the French Onion soup filling yet not overly impressive, and the desserts not brilliant in any way.
positive	SERVICE#GENERAL	service	92:99	I'd highly recommend it for a special occasion -- it provides and intimate setting and nice service.
negative	FOOD#PRICES	food	15:19	All in all the food was good - a little on the expensive side, but fresh. 
positive	RESTAURANT#MISCELLANEOUS	restaurant	6:16	For a restaurant with such a good reputation and that is usually so packed, there was no reason for such a lack of intelligent customer service.
positive	FOOD#QUALITY	sushi	17:22	This is the best sushi in new york city - hands down.
positive	FOOD#QUALITY	food	4:8	The food is amazing... especially if you get the Chef's tasting menu and your favourite bottle (or two!) of wine from an extensive selection of wines.
negative	SERVICE#GENERAL	front of house staff	98:118	As BFC doesn't take reservations you almost always have to wait by the bar - and be abused by the front of house staff until you are seated, which can be over an hour later!
negative	FOOD#QUALITY	Thai fusion stuff	31:48	The food is very average...the Thai fusion stuff is a bit too sweet, every thing they serve is too sweet here.
positive	DRINKS#QUALITY	bottle of wine	52:66	While finishing our meals which included a high-end bottle of wine, our son's fiance joined us for a glass of wine and dessert.
positive	FOOD#QUALITY	pistachio ice cream	135:154	The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had).
positive	FOOD#QUALITY	food	91:95	My wife and I ate here earlier this week and have not stopped ranting and raving about the food.
neutral	FOOD#QUALITY	nigiri	55:61	I have never before eaten 40 pieces of relatively good nigiri.
positive	FOOD#QUALITY	food	9:13	love the food.
positive	FOOD#QUALITY	non-veg selections	89:107	Don't dine at Tamarind for the vegetarian dishes, they are simply not up to par with the non-veg selections.
positive	FOOD#QUALITY	banana chocolate dessert	22:46	They have a delicious banana chocolate dessert, as well as a great green tea tempura.
positive	RESTAURANT#GENERAL	restaurant	27:37	This is the MOST wonderful restaurant in all of New York City, not just Brooklyn...
positive	SERVICE#GENERAL	staff	4:9	The staff was accomodating, the food was absolutely delicious and the place is lovely.
positive	FOOD#QUALITY	chai	20:24	I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.
positive	FOOD#QUALITY	pizza	19:24	it was really good pizza.
positive	SERVICE#GENERAL	service	4:11	The service was quick and friendly.
positive	AMBIENCE#GENERAL	decor	18:23	Great food, great decor, great service.
positive	RESTAURANT#GENERAL	PLACE	13:18	LLOOVVE THIS PLACE.
negative	AMBIENCE#GENERAL	ambience	34:42	Service was also horrible and the ambience is not that great.
negative	FOOD#QUALITY	goat cheese salad	82:99	The mussles were the fishiest things I've ever tasted, the seabass was bland, the goat cheese salad was missing the goat cheese, the penne w/ chicken had bones in it... It was disgusting.
neutral	SERVICE#GENERAL	Service	14:21	To sum it up: Service varies from good to mediorce, depending on which waiter you get; generally it is just average Ok. 
negative	FOOD#QUALITY	tuna	73:77	It's boring on the inside, and our sushi was pretty below average... the tuna was soggy and the other rolls had no flavor.
positive	FOOD#QUALITY	toppings	6:14	great toppings definitely a place you need to check out for late night munchies or a mid day boost!
negative	DRINKS#PRICES	bottle minimun	105:119	If you like your music blasted and the system isnt that great and if you want to pay at least 100 dollar bottle minimun then you'll love it here.
positive	DRINKS#STYLE_OPTIONS	wine choices	10:22	Very good wine choices.
positive	SERVICE#GENERAL	staff	40:45	Everything was wonderful; food, drinks, staff, mileau.
positive	RESTAURANT#GENERAL	place	5:10	This place has got to be the best japanese restaurant in the new york area.
positive	AMBIENCE#GENERAL	patio	67:72	I can't wait for summer, when they serve outside on their gigantic patio.
negative	SERVICE#GENERAL	management	19:29	Terrible, terrible management - deserves to be shut-down.
positive	SERVICE#GENERAL	owner	34:39	Best of all is the warm vibe, the owner is super friendly and service is fast.
positive	AMBIENCE#GENERAL	atmosphere	9:19	LOVE the atmosphere - felt like I was in Paris.
positive	SERVICE#GENERAL	wait	86:90	We were worried we would have trouble getting in, but somehow managed to have a short wait.
positive	FOOD#QUALITY	food	4:8	The food is good.
negative	FOOD#QUALITY	bread	4:9	The bread we received was horrible - rock hard and cold - and the "free" appetizer of olives was disappointing.
negative	FOOD#QUALITY	lunch	17:22	I went there for lunch and it was not as good as I expected from the reviews I read.
positive	FOOD#QUALITY	Bison	0:5	Bison was quite excellent however.
negative	SERVICE#GENERAL	service	33:40	sometimes i get bad food and bad service, sometimes i get good good and bad service.
negative	FOOD#QUALITY	beef and noodle soup dishes	16:43	We ordered some beef and noodle soup dishes from the Thai section of the menu but nothing we got was Thai.
positive	DRINKS#QUALITY	expresso	29:37	One of us actually liked the expresso - that's it.
negative	SERVICE#GENERAL	waitress	20:28	The hostess and the waitress were incredibly rude and did everything they could to rush us out.
positive	RESTAURANT#PRICES	place	12:17	this little place has a cute interior decor and affordable city prices.
positive	RESTAURANT#GENERAL	restaurant	30:40	Nice Family owned traditional restaurant.
positive	AMBIENCE#GENERAL	atmosphere	74:84	The first time I went, and was completely taken by the live jazz band and atmosphere, I ordered the Lobster Cobb Salad.
